company_code,dt,attn_volume,greed_count,greed_ratio
080220,2025-06-23,18,0,0.0
080220,2025-06-24,289,14,0.04844290657439446
080220,2025-06-25,719,30,0.04172461752433936
080220,2025-06-26,446,10,0.02242152466367713
080220,2025-06-27,191,3,0.015706806282722512
080220,2025-06-28,14,0,0.0
105560,2025-06-22,4,0,0.0
105560,2025-06-23,8,0,0.0
105560,2025-06-24,15,0,0.0
105560,2025-06-25,10,0,0.0
105560,2025-06-26,5,0,0.0
105560,2025-06-27,18,0,0.0
105560,2025-06-28,11,0,0.0
190510,2025-06-23,2,0,0.0
190510,2025-06-24,9,1,0.1111111111111111
190510,2025-06-25,3,0,0.0
190510,2025-06-26,3,0,0.0
190510,2025-06-27,2,0,0.0
190510,2025-06-28,1,0,0.0
272110,2025-06-23,1,0,0.0
272110,2025-06-24,3,0,0.0
272110,2025-06-25,1,0,0.0
272110,2025-06-27,1,0,0.0
373220,2025-06-22,37,0,0.0
373220,2025-06-23,131,2,0.015267175572519083
373220,2025-06-24,217,4,0.018433179723502304
373220,2025-06-25,191,2,0.010471204188481676
373220,2025-06-26,119,2,0.01680672268907563
373220,2025-06-27,195,1,0.005128205128205128
373220,2025-06-28,27,1,0.037037037037037035
000660,2025-06-29,141,0,0.0
000660,2025-06-30,427,10,0.0234192037470726
000660,2025-07-01,503,10,0.019880715705765408
000660,2025-07-02,567,5,0.008818342151675485
000660,2025-07-03,410,2,0.004878048780487805
000660,2025-07-04,470,4,0.00851063829787234
000660,2025-07-05,80,1,0.0125
005380,2025-06-29,131,1,0.007633587786259542
005380,2025-06-30,515,6,0.011650485436893204
005380,2025-07-01,528,10,0.01893939393939394
005380,2025-07-02,494,9,0.018218623481781375
005380,2025-07-03,406,10,0.024630541871921183
005380,2025-07-04,319,5,0.01567398119122257
005380,2025-07-05,55,0,0.0
005930,2025-06-29,909,4,0.0044004400440044
005930,2025-06-30,1854,15,0.008090614886731391
005930,2025-07-01,1674,14,0.008363201911589008
005930,2025-07-02,1566,13,0.008301404853128991
005930,2025-07-03,1968,16,0.008130081300813009
005930,2025-07-04,1578,16,0.010139416983523447
005930,2025-07-05,755,4,0.005298013245033113
033100,2025-06-29,4,0,0.0
033100,2025-06-30,66,0,0.0
033100,2025-07-01,81,2,0.024691358024691357
033100,2025-07-02,54,0,0.0
033100,2025-07-03,24,0,0.0
033100,2025-07-04,26,0,0.0
033100,2025-07-05,1,0,0.0
064850,2025-07-01,2,0,0.0
064850,2025-07-04,1,0,0.0
080220,2025-06-29,16,0,0.0
080220,2025-06-30,110,1,0.00909090909090909
080220,2025-07-01,114,0,0.0
080220,2025-07-02,171,2,0.011695906432748537
080220,2025-07-03,110,0,0.0
080220,2025-07-04,46,0,0.0
080220,2025-07-05,6,0,0.0
105560,2025-06-29,12,0,0.0
105560,2025-06-30,11,0,0.0
105560,2025-07-01,12,0,0.0
105560,2025-07-02,19,0,0.0
105560,2025-07-03,9,0,0.0
105560,2025-07-04,19,0,0.0
105560,2025-07-05,4,0,0.0
190510,2025-06-30,3,0,0.0
190510,2025-07-01,4,0,0.0
190510,2025-07-02,4,0,0.0
190510,2025-07-03,4,0,0.0
190510,2025-07-04,2,0,0.0
272110,2025-06-30,1,0,0.0
272110,2025-07-01,1,0,0.0
272110,2025-07-02,3,0,0.0
272110,2025-07-03,3,0,0.0
272110,2025-07-04,1,0,0.0
373220,2025-06-29,54,0,0.0
373220,2025-06-30,120,7,0.058333333333333334
373220,2025-07-01,158,3,0.0189873417721519
373220,2025-07-02,144,0,0.0
373220,2025-07-03,135,1,0.007407407407407408
373220,2025-07-04,112,0,0.0
373220,2025-07-05,23,0,0.0
000660,2025-07-06,99,0,0.0
000660,2025-07-07,326,0,0.0
000660,2025-07-08,436,4,0.009174311926605505
000660,2025-07-09,255,3,0.011764705882352941
000660,2025-07-10,428,8,0.018691588785046728
000660,2025-07-11,519,1,0.0019267822736030828
000660,2025-07-12,92,0,0.0
005380,2025-07-06,103,0,0.0
005380,2025-07-07,328,3,0.009146341463414634
005380,2025-07-08,622,11,0.017684887459807074
005380,2025-07-09,428,7,0.016355140186915886
005380,2025-07-10,551,9,0.016333938294010888
005380,2025-07-11,357,8,0.022408963585434174
005380,2025-07-12,76,0,0.0
005930,2025-07-06,715,6,0.008391608391608392
005930,2025-07-07,1496,12,0.008021390374331552
005930,2025-07-08,2187,21,0.009602194787379973
005930,2025-07-09,1877,8,0.004262120404901438
005930,2025-07-10,1590,20,0.012578616352201259
005930,2025-07-11,1212,12,0.009900990099009901
005930,2025-07-12,709,2,0.0028208744710860366
033100,2025-07-07,39,0,0.0
033100,2025-07-08,39,1,0.02564102564102564
033100,2025-07-09,27,0,0.0
033100,2025-07-10,25,0,0.0
033100,2025-07-11,35,1,0.02857142857142857
033100,2025-07-12,4,0,0.0
064850,2025-07-07,1,0,0.0
064850,2025-07-10,1,0,0.0
064850,2025-07-11,1,0,0.0
080220,2025-07-06,5,0,0.0
080220,2025-07-07,21,0,0.0
080220,2025-07-08,38,1,0.02631578947368421
080220,2025-07-09,32,0,0.0
080220,2025-07-10,96,0,0.0
080220,2025-07-11,26,1,0.038461538461538464
080220,2025-07-12,4,0,0.0
105560,2025-07-06,2,0,0.0
105560,2025-07-07,6,0,0.0
105560,2025-07-08,28,1,0.03571428571428571
105560,2025-07-09,17,1,0.058823529411764705
105560,2025-07-10,12,0,0.0
105560,2025-07-11,8,0,0.0
105560,2025-07-12,5,0,0.0
190510,2025-07-06,1,0,0.0
190510,2025-07-07,1,0,0.0
190510,2025-07-08,2,0,0.0
190510,2025-07-09,5,0,0.0
190510,2025-07-10,1,0,0.0
190510,2025-07-11,1,0,0.0
272110,2025-07-07,4,0,0.0
272110,2025-07-09,2,0,0.0
272110,2025-07-10,1,0,0.0
373220,2025-07-06,45,1,0.022222222222222223
373220,2025-07-07,345,5,0.014492753623188406
373220,2025-07-08,181,2,0.011049723756906077
373220,2025-07-09,155,2,0.012903225806451613
373220,2025-07-10,132,1,0.007575757575757576
373220,2025-07-11,131,1,0.007633587786259542
373220,2025-07-12,22,0,0.0
000660,2025-07-13,67,1,0.014925373134328358
000660,2025-07-14,376,3,0.007978723404255319
000660,2025-07-15,655,18,0.02748091603053435
000660,2025-07-16,596,4,0.006711409395973154
000660,2025-07-17,3233,32,0.009897927621404269
000660,2025-07-18,1376,16,0.011627906976744186
000660,2025-07-19,296,1,0.0033783783783783786
005380,2025-07-13,105,1,0.009523809523809525
005380,2025-07-14,344,1,0.0029069767441860465
005380,2025-07-15,599,7,0.011686143572621035
005380,2025-07-16,450,5,0.011111111111111112
005380,2025-07-17,324,4,0.012345679012345678
005380,2025-07-18,273,5,0.018315018315018316
005380,2025-07-19,104,1,0.009615384615384616
005930,2025-07-13,762,3,0.003937007874015748
005930,2025-07-14,1191,10,0.008396305625524769
005930,2025-07-15,1178,11,0.00933786078098472
005930,2025-07-16,1481,16,0.010803511141120865
005930,2025-07-17,2119,39,0.018404907975460124
005930,2025-07-18,1489,9,0.006044325050369375
005930,2025-07-19,718,2,0.002785515320334262
033100,2025-07-13,4,0,0.0
033100,2025-07-14,63,1,0.015873015873015872
033100,2025-07-15,25,1,0.04
033100,2025-07-16,22,0,0.0
033100,2025-07-17,13,0,0.0
033100,2025-07-18,34,0,0.0
033100,2025-07-19,8,0,0.0
064850,2025-07-13,1,0,0.0
064850,2025-07-15,5,0,0.0
064850,2025-07-16,1,0,0.0
064850,2025-07-17,1,0,0.0
064850,2025-07-18,1,0,0.0
080220,2025-07-13,2,0,0.0
080220,2025-07-14,23,0,0.0
080220,2025-07-15,76,1,0.013157894736842105
080220,2025-07-16,102,0,0.0
080220,2025-07-17,55,0,0.0
080220,2025-07-18,24,0,0.0
080220,2025-07-19,2,0,0.0
105560,2025-07-13,1,0,0.0
105560,2025-07-14,13,0,0.0
105560,2025-07-15,10,0,0.0
105560,2025-07-16,30,1,0.03333333333333333
105560,2025-07-17,8,0,0.0
105560,2025-07-18,11,0,0.0
190510,2025-07-14,4,0,0.0
190510,2025-07-15,5,0,0.0
190510,2025-07-16,2,0,0.0
190510,2025-07-17,4,0,0.0
190510,2025-07-18,1,0,0.0
272110,2025-07-16,3,0,0.0
272110,2025-07-17,3,0,0.0
272110,2025-07-18,4,0,0.0
373220,2025-07-13,32,0,0.0
373220,2025-07-14,111,2,0.018018018018018018
373220,2025-07-15,90,1,0.011111111111111112
373220,2025-07-16,113,0,0.0
373220,2025-07-17,87,2,0.022988505747126436
373220,2025-07-18,110,1,0.00909090909090909
373220,2025-07-19,27,1,0.037037037037037035
000660,2025-07-20,265,2,0.007547169811320755
000660,2025-07-21,575,13,0.022608695652173914
000660,2025-07-22,562,4,0.0071174377224199285
000660,2025-07-23,619,9,0.014539579967689823
000660,2025-07-24,1281,13,0.01014832162373146
000660,2025-07-25,589,7,0.011884550084889643
000660,2025-07-26,106,0,0.0
005380,2025-07-20,97,1,0.010309278350515464
005380,2025-07-21,364,3,0.008241758241758242
005380,2025-07-22,367,2,0.005449591280653951
005380,2025-07-23,805,22,0.02732919254658385
005380,2025-07-24,765,5,0.006535947712418301
005380,2025-07-25,489,5,0.010224948875255624
005380,2025-07-26,134,2,0.014925373134328358
005930,2025-07-20,642,2,0.003115264797507788
005930,2025-07-21,1230,11,0.00894308943089431
005930,2025-07-22,1529,8,0.005232177894048398
005930,2025-07-23,1187,8,0.006739679865206402
005930,2025-07-24,1344,12,0.008928571428571428
005930,2025-07-25,1166,11,0.009433962264150943
005930,2025-07-26,739,3,0.0040595399188092015
033100,2025-07-20,5,0,0.0
033100,2025-07-21,49,0,0.0
033100,2025-07-22,41,1,0.024390243902439025
033100,2025-07-23,29,0,0.0
033100,2025-07-24,37,1,0.02702702702702703
033100,2025-07-25,31,0,0.0
033100,2025-07-26,2,0,0.0
064850,2025-07-21,1,0,0.0
064850,2025-07-22,1,0,0.0
080220,2025-07-20,5,0,0.0
080220,2025-07-21,14,0,0.0
080220,2025-07-22,31,0,0.0
080220,2025-07-23,28,1,0.03571428571428571
080220,2025-07-24,27,0,0.0
080220,2025-07-25,16,0,0.0
080220,2025-07-26,11,0,0.0
105560,2025-07-20,4,0,0.0
105560,2025-07-21,7,0,0.0
105560,2025-07-22,7,0,0.0
105560,2025-07-23,20,0,0.0
105560,2025-07-24,36,0,0.0
105560,2025-07-25,129,0,0.0
105560,2025-07-26,6,0,0.0
190510,2025-07-21,1,0,0.0
190510,2025-07-22,3,0,0.0
190510,2025-07-23,2,0,0.0
190510,2025-07-24,4,0,0.0
190510,2025-07-25,2,0,0.0
272110,2025-07-23,1,0,0.0
373220,2025-07-20,29,1,0.034482758620689655
373220,2025-07-21,107,2,0.018691588785046728
373220,2025-07-22,113,2,0.017699115044247787
373220,2025-07-23,123,0,0.0
373220,2025-07-24,334,8,0.023952095808383235
373220,2025-07-25,126,0,0.0
373220,2025-07-26,19,0,0.0
000660,2025-07-27,125,0,0.0
000660,2025-07-28,882,5,0.005668934240362812
000660,2025-07-29,591,8,0.01353637901861252
000660,2025-07-30,490,4,0.00816326530612245
000660,2025-07-31,371,8,0.0215633423180593
000660,2025-08-01,945,9,0.009523809523809525
000660,2025-08-02,240,1,0.004166666666666667
005380,2025-07-27,134,2,0.014925373134328358
005380,2025-07-28,344,1,0.0029069767441860465
005380,2025-07-29,336,3,0.008928571428571428
005380,2025-07-30,432,6,0.013888888888888888
005380,2025-07-31,2189,22,0.010050251256281407
005380,2025-08-01,758,9,0.011873350923482849
005380,2025-08-02,189,2,0.010582010582010581
005930,2025-07-27,611,2,0.0032733224222585926
005930,2025-07-28,2973,50,0.016818028927009756
005930,2025-07-29,2163,28,0.012944983818770227
005930,2025-07-30,2486,41,0.016492357200321803
005930,2025-07-31,2334,18,0.007712082262210797
005930,2025-08-01,4051,29,0.00715872624043446
005930,2025-08-02,1467,3,0.002044989775051125
033100,2025-07-27,3,0,0.0
033100,2025-07-28,32,0,0.0
033100,2025-07-29,49,0,0.0
033100,2025-07-30,19,0,0.0
033100,2025-07-31,31,0,0.0
033100,2025-08-01,30,0,0.0
033100,2025-08-02,6,0,0.0
064850,2025-07-29,4,0,0.0
064850,2025-07-30,1,0,0.0
064850,2025-08-01,1,0,0.0
080220,2025-07-27,12,0,0.0
080220,2025-07-28,68,5,0.07352941176470588
080220,2025-07-29,38,0,0.0
080220,2025-07-30,35,2,0.05714285714285714
080220,2025-07-31,37,0,0.0
080220,2025-08-01,46,0,0.0
080220,2025-08-02,3,1,0.3333333333333333
105560,2025-07-27,5,0,0.0
105560,2025-07-28,101,1,0.009900990099009901
105560,2025-07-29,20,1,0.05
105560,2025-07-30,7,0,0.0
105560,2025-07-31,12,0,0.0
105560,2025-08-01,40,1,0.025
105560,2025-08-02,12,0,0.0
190510,2025-07-28,3,0,0.0
190510,2025-07-30,4,0,0.0
190510,2025-07-31,2,0,0.0
190510,2025-08-01,2,0,0.0
272110,2025-07-30,1,0,0.0
272110,2025-08-01,2,0,0.0
373220,2025-07-27,25,1,0.04
373220,2025-07-28,140,3,0.02142857142857143
373220,2025-07-29,149,0,0.0
373220,2025-07-30,221,5,0.02262443438914027
373220,2025-07-31,204,3,0.014705882352941176
373220,2025-08-01,86,1,0.011627906976744186
373220,2025-08-02,28,0,0.0
000660,2025-08-03,183,0,0.0
000660,2025-08-04,418,14,0.03349282296650718
000660,2025-08-05,261,6,0.022988505747126436
000660,2025-08-06,324,1,0.0030864197530864196
000660,2025-08-07,727,14,0.01925722145804677
000660,2025-08-08,456,2,0.0043859649122807015
000660,2025-08-09,99,1,0.010101010101010102
005380,2025-08-03,165,0,0.0
005380,2025-08-04,413,1,0.002421307506053269
005380,2025-08-05,359,1,0.002785515320334262
005380,2025-08-06,363,5,0.013774104683195593
005380,2025-08-07,543,10,0.01841620626151013
005380,2025-08-08,302,3,0.009933774834437087
005380,2025-08-09,79,0,0.0
005930,2025-08-03,1280,3,0.00234375
005930,2025-08-04,1720,33,0.01918604651162791
005930,2025-08-05,1520,47,0.030921052631578946
005930,2025-08-06,1782,23,0.012906846240179574
005930,2025-08-07,2006,43,0.02143569292123629
005930,2025-08-08,1475,15,0.010169491525423728
005930,2025-08-09,693,5,0.007215007215007215
033100,2025-08-03,2,0,0.0
033100,2025-08-04,27,0,0.0
033100,2025-08-05,46,1,0.021739130434782608
033100,2025-08-06,20,0,0.0
033100,2025-08-07,27,0,0.0
033100,2025-08-08,18,0,0.0
033100,2025-08-09,3,0,0.0
064850,2025-08-05,5,0,0.0
064850,2025-08-06,4,0,0.0
064850,2025-08-07,1,0,0.0
080220,2025-08-03,7,0,0.0
080220,2025-08-04,13,0,0.0
080220,2025-08-05,13,0,0.0
080220,2025-08-06,15,0,0.0
080220,2025-08-07,13,0,0.0
080220,2025-08-08,18,0,0.0
080220,2025-08-09,8,0,0.0
105560,2025-08-03,14,0,0.0
105560,2025-08-04,16,0,0.0
105560,2025-08-05,9,0,0.0
105560,2025-08-06,23,0,0.0
105560,2025-08-07,18,0,0.0
105560,2025-08-08,10,0,0.0
105560,2025-08-09,5,0,0.0
190510,2025-08-04,2,0,0.0
190510,2025-08-05,7,0,0.0
190510,2025-08-06,5,0,0.0
190510,2025-08-07,7,0,0.0
190510,2025-08-08,3,0,0.0
190510,2025-08-09,2,0,0.0
272110,2025-08-06,1,0,0.0
272110,2025-08-07,2,0,0.0
373220,2025-08-03,28,0,0.0
373220,2025-08-04,62,1,0.016129032258064516
373220,2025-08-05,74,3,0.04054054054054054
373220,2025-08-06,55,0,0.0
373220,2025-08-07,42,0,0.0
373220,2025-08-08,76,0,0.0
373220,2025-08-09,16,0,0.0
000660,2025-08-10,116,2,0.017241379310344827
000660,2025-08-11,299,7,0.023411371237458192
000660,2025-08-12,378,9,0.023809523809523808
000660,2025-08-13,308,2,0.006493506493506494
000660,2025-08-14,304,3,0.009868421052631578
000660,2025-08-15,77,0,0.0
000660,2025-08-16,71,0,0.0
005380,2025-08-10,59,1,0.01694915254237288
005380,2025-08-11,238,2,0.008403361344537815
005380,2025-08-12,222,3,0.013513513513513514
005380,2025-08-13,216,4,0.018518518518518517
005380,2025-08-14,225,1,0.0044444444444444444
005380,2025-08-15,61,0,0.0
005380,2025-08-16,49,0,0.0
005930,2025-08-10,640,9,0.0140625
005930,2025-08-11,1194,4,0.0033500837520938024
005930,2025-08-12,1648,10,0.006067961165048544
005930,2025-08-13,1577,11,0.006975269499048827
005930,2025-08-14,1222,5,0.004091653027823241
005930,2025-08-15,1022,1,0.0009784735812133072
005930,2025-08-16,805,0,0.0
033100,2025-08-10,1,0,0.0
033100,2025-08-11,33,1,0.030303030303030304
033100,2025-08-12,54,0,0.0
033100,2025-08-13,149,1,0.006711409395973154
033100,2025-08-14,28,0,0.0
033100,2025-08-15,5,0,0.0
033100,2025-08-16,2,0,0.0
064850,2025-08-10,4,0,0.0
064850,2025-08-12,2,0,0.0
064850,2025-08-14,2,0,0.0
080220,2025-08-10,1,0,0.0
080220,2025-08-11,24,0,0.0
080220,2025-08-12,20,1,0.05
080220,2025-08-13,31,0,0.0
080220,2025-08-14,26,0,0.0
080220,2025-08-15,3,0,0.0
080220,2025-08-16,1,0,0.0
105560,2025-08-10,4,0,0.0
105560,2025-08-11,7,0,0.0
105560,2025-08-12,14,1,0.07142857142857142
105560,2025-08-13,8,0,0.0
105560,2025-08-14,8,0,0.0
105560,2025-08-15,3,0,0.0
105560,2025-08-16,2,0,0.0
190510,2025-08-11,2,0,0.0
190510,2025-08-12,5,0,0.0
190510,2025-08-13,8,0,0.0
190510,2025-08-14,4,0,0.0
190510,2025-08-15,2,0,0.0
190510,2025-08-16,1,0,0.0
272110,2025-08-13,1,0,0.0
272110,2025-08-14,5,0,0.0
272110,2025-08-16,1,0,0.0
373220,2025-08-10,12,0,0.0
373220,2025-08-11,51,2,0.0392156862745098
373220,2025-08-12,52,1,0.019230769230769232
373220,2025-08-13,30,1,0.03333333333333333
373220,2025-08-14,53,0,0.0
373220,2025-08-15,15,0,0.0
373220,2025-08-16,18,0,0.0
000660,2025-08-17,69,0,0.0
000660,2025-08-18,327,1,0.0030581039755351682
000660,2025-08-19,300,1,0.0033333333333333335
000660,2025-08-20,560,9,0.01607142857142857
000660,2025-08-21,1086,16,0.014732965009208104
000660,2025-08-22,327,5,0.01529051987767584
000660,2025-08-23,99,1,0.010101010101010102
005380,2025-08-17,51,1,0.0196078431372549
005380,2025-08-18,194,4,0.020618556701030927
005380,2025-08-19,288,8,0.027777777777777776
005380,2025-08-20,308,4,0.012987012987012988
005380,2025-08-21,257,2,0.007782101167315175
005380,2025-08-22,247,0,0.0
005380,2025-08-23,103,0,0.0
005930,2025-08-17,772,2,0.0025906735751295338
005930,2025-08-18,1492,11,0.007372654155495978
005930,2025-08-19,1497,10,0.006680026720106881
005930,2025-08-20,2474,29,0.011721907841552142
005930,2025-08-21,1814,16,0.008820286659316428
005930,2025-08-22,1387,11,0.007930785868781542
005930,2025-08-23,823,2,0.002430133657351154
033100,2025-08-17,4,0,0.0
033100,2025-08-18,15,0,0.0
033100,2025-08-19,36,0,0.0
033100,2025-08-20,31,0,0.0
033100,2025-08-21,12,0,0.0
033100,2025-08-22,13,2,0.15384615384615385
033100,2025-08-23,1,0,0.0
064850,2025-08-18,1,0,0.0
064850,2025-08-19,1,0,0.0
064850,2025-08-20,2,0,0.0
064850,2025-08-23,2,0,0.0
080220,2025-08-17,1,0,0.0
080220,2025-08-18,12,0,0.0
080220,2025-08-19,17,0,0.0
080220,2025-08-20,30,0,0.0
080220,2025-08-21,9,0,0.0
080220,2025-08-22,15,1,0.06666666666666667
080220,2025-08-23,4,0,0.0
105560,2025-08-17,1,0,0.0
105560,2025-08-18,43,0,0.0
105560,2025-08-19,11,1,0.09090909090909091
105560,2025-08-20,18,0,0.0
105560,2025-08-21,6,0,0.0
105560,2025-08-22,7,0,0.0
105560,2025-08-23,2,0,0.0
190510,2025-08-17,1,0,0.0
190510,2025-08-18,3,0,0.0
190510,2025-08-19,19,0,0.0
190510,2025-08-20,4,0,0.0
190510,2025-08-21,6,0,0.0
190510,2025-08-22,4,0,0.0
272110,2025-08-18,2,0,0.0
272110,2025-08-20,1,0,0.0
373220,2025-08-17,11,0,0.0
373220,2025-08-18,25,1,0.04
373220,2025-08-19,40,0,0.0
373220,2025-08-20,35,0,0.0
373220,2025-08-21,32,0,0.0
373220,2025-08-22,52,0,0.0
373220,2025-08-23,9,0,0.0
000660,2025-08-24,134,2,0.014925373134328358
000660,2025-08-25,249,1,0.004016064257028112
000660,2025-08-26,202,2,0.009900990099009901
000660,2025-08-27,334,1,0.0029940119760479044
000660,2025-08-28,470,3,0.006382978723404255
000660,2025-08-29,225,0,0.0
000660,2025-08-30,211,2,0.009478672985781991
005380,2025-08-24,192,0,0.0
005380,2025-08-25,441,5,0.011337868480725623
005380,2025-08-26,397,6,0.015113350125944584
005380,2025-08-27,304,3,0.009868421052631578
005380,2025-08-28,322,2,0.006211180124223602
005380,2025-08-29,306,2,0.006535947712418301
005380,2025-08-30,91,2,0.02197802197802198
005930,2025-08-24,919,5,0.00544069640914037
005930,2025-08-25,1736,10,0.00576036866359447
005930,2025-08-26,2241,14,0.006247211066488175
005930,2025-08-27,1321,10,0.00757002271006813
005930,2025-08-28,1574,7,0.0044472681067344345
005930,2025-08-29,1331,5,0.003756574004507889
005930,2025-08-30,769,1,0.0013003901170351106
033100,2025-08-24,2,0,0.0
033100,2025-08-25,8,0,0.0
033100,2025-08-26,11,1,0.09090909090909091
033100,2025-08-27,6,0,0.0
033100,2025-08-28,5,0,0.0
033100,2025-08-29,11,0,0.0
033100,2025-08-30,5,0,0.0
064850,2025-08-25,1,0,0.0
064850,2025-08-26,4,0,0.0
064850,2025-08-27,1,0,0.0
064850,2025-08-28,2,0,0.0
064850,2025-08-29,1,0,0.0
080220,2025-08-24,7,0,0.0
080220,2025-08-25,20,1,0.05
080220,2025-08-26,10,0,0.0
080220,2025-08-27,9,0,0.0
080220,2025-08-28,17,0,0.0
080220,2025-08-29,116,2,0.017241379310344827
080220,2025-08-30,19,0,0.0
105560,2025-08-24,2,0,0.0
105560,2025-08-25,7,0,0.0
105560,2025-08-26,6,0,0.0
105560,2025-08-27,4,0,0.0
105560,2025-08-28,7,0,0.0
105560,2025-08-29,7,0,0.0
190510,2025-08-25,4,0,0.0
190510,2025-08-26,4,0,0.0
190510,2025-08-27,5,0,0.0
190510,2025-08-28,1,0,0.0
190510,2025-08-29,3,0,0.0
272110,2025-08-25,2,0,0.0
272110,2025-08-26,1,0,0.0
272110,2025-08-28,1,0,0.0
272110,2025-08-29,1,1,1.0
373220,2025-08-24,23,1,0.043478260869565216
373220,2025-08-25,19,0,0.0
373220,2025-08-26,17,0,0.0
373220,2025-08-27,45,0,0.0
373220,2025-08-28,50,1,0.02
373220,2025-08-29,81,0,0.0
373220,2025-08-30,13,0,0.0
000660,2025-08-31,142,3,0.02112676056338028
000660,2025-09-01,597,4,0.006700167504187605
000660,2025-09-02,273,1,0.003663003663003663
000660,2025-09-03,192,4,0.020833333333333332
000660,2025-09-04,235,2,0.00851063829787234
000660,2025-09-05,306,7,0.02287581699346405
000660,2025-09-06,111,5,0.04504504504504504
005380,2025-08-31,91,2,0.02197802197802198
005380,2025-09-01,255,1,0.00392156862745098
005380,2025-09-02,321,3,0.009345794392523364
005380,2025-09-03,276,1,0.0036231884057971015
005380,2025-09-04,300,6,0.02
005380,2025-09-05,331,3,0.00906344410876133
005380,2025-09-06,276,2,0.007246376811594203
005930,2025-08-31,705,4,0.005673758865248227
005930,2025-09-01,2034,10,0.004916420845624385
005930,2025-09-02,1115,8,0.007174887892376682
005930,2025-09-03,1017,9,0.008849557522123894
005930,2025-09-04,1001,8,0.007992007992007992
005930,2025-09-05,1157,7,0.006050129645635264
005930,2025-09-06,761,1,0.001314060446780552
033100,2025-09-01,9,0,0.0
033100,2025-09-02,9,0,0.0
033100,2025-09-03,5,0,0.0
033100,2025-09-04,11,0,0.0
033100,2025-09-05,9,0,0.0
033100,2025-09-06,2,0,0.0
064850,2025-09-01,1,0,0.0
064850,2025-09-03,1,0,0.0
064850,2025-09-04,1,0,0.0
064850,2025-09-05,1,0,0.0
080220,2025-08-31,6,1,0.16666666666666666
080220,2025-09-01,84,0,0.0
080220,2025-09-02,101,2,0.019801980198019802
080220,2025-09-03,97,1,0.010309278350515464
080220,2025-09-04,98,1,0.01020408163265306
080220,2025-09-05,161,1,0.006211180124223602
080220,2025-09-06,6,0,0.0
105560,2025-08-31,1,0,0.0
105560,2025-09-01,3,0,0.0
105560,2025-09-02,3,0,0.0
105560,2025-09-03,7,0,0.0
105560,2025-09-04,14,0,0.0
105560,2025-09-05,9,0,0.0
105560,2025-09-06,1,0,0.0
190510,2025-09-01,1,0,0.0
190510,2025-09-02,1,0,0.0
190510,2025-09-03,2,0,0.0
190510,2025-09-04,2,1,0.5
190510,2025-09-05,2,0,0.0
272110,2025-09-03,1,0,0.0
272110,2025-09-05,1,0,0.0
373220,2025-08-31,13,0,0.0
373220,2025-09-01,24,1,0.041666666666666664
373220,2025-09-02,39,1,0.02564102564102564
373220,2025-09-03,199,10,0.05025125628140704
373220,2025-09-04,308,8,0.025974025974025976
373220,2025-09-05,167,1,0.005988023952095809
373220,2025-09-06,300,3,0.01
000660,2025-09-07,106,1,0.009433962264150943
000660,2025-09-08,204,1,0.004901960784313725
000660,2025-09-09,313,4,0.012779552715654952
000660,2025-09-10,611,5,0.008183306055646482
000660,2025-09-11,558,5,0.008960573476702509
000660,2025-09-12,897,26,0.028985507246376812
000660,2025-09-13,146,6,0.0410958904109589
005380,2025-09-07,335,3,0.008955223880597015
005380,2025-09-08,443,6,0.013544018058690745
005380,2025-09-09,271,0,0.0
005380,2025-09-10,359,2,0.005571030640668524
005380,2025-09-11,332,12,0.03614457831325301
005380,2025-09-12,531,3,0.005649717514124294
005380,2025-09-13,162,1,0.006172839506172839
005930,2025-09-07,899,1,0.0011123470522803114
005930,2025-09-08,1113,6,0.005390835579514825
005930,2025-09-09,1088,5,0.004595588235294118
005930,2025-09-10,1251,12,0.009592326139088728
005930,2025-09-11,1317,7,0.005315110098709187
005930,2025-09-12,1414,10,0.007072135785007072
005930,2025-09-13,731,1,0.0013679890560875513
033100,2025-09-07,2,0,0.0
033100,2025-09-08,9,0,0.0
033100,2025-09-09,4,0,0.0
033100,2025-09-10,21,0,0.0
033100,2025-09-11,11,0,0.0
033100,2025-09-12,13,0,0.0
064850,2025-09-10,3,0,0.0
064850,2025-09-11,2,0,0.0
064850,2025-09-12,5,0,0.0
064850,2025-09-13,2,0,0.0
080220,2025-09-07,7,0,0.0
080220,2025-09-08,118,4,0.03389830508474576
080220,2025-09-09,118,0,0.0
080220,2025-09-10,124,3,0.024193548387096774
080220,2025-09-11,80,0,0.0
080220,2025-09-12,115,2,0.017391304347826087
080220,2025-09-13,10,0,0.0
105560,2025-09-07,2,0,0.0
105560,2025-09-08,12,0,0.0
105560,2025-09-09,6,0,0.0
105560,2025-09-10,32,0,0.0
105560,2025-09-11,8,0,0.0
105560,2025-09-12,5,0,0.0
105560,2025-09-13,3,0,0.0
190510,2025-09-08,3,0,0.0
190510,2025-09-09,1,0,0.0
190510,2025-09-11,1,0,0.0
190510,2025-09-12,4,0,0.0
272110,2025-09-08,1,0,0.0
272110,2025-09-09,1,0,0.0
272110,2025-09-12,7,0,0.0
272110,2025-09-13,1,0,0.0
373220,2025-09-07,570,7,0.012280701754385965
373220,2025-09-08,341,2,0.005865102639296188
373220,2025-09-09,122,1,0.00819672131147541
373220,2025-09-10,165,0,0.0
373220,2025-09-11,89,1,0.011235955056179775
373220,2025-09-12,61,1,0.01639344262295082
373220,2025-09-13,28,0,0.0
